Measurement time,FCAS Event (%),Full Charge Energy (kWh),Nominal Energy (kWh),Expected Energy (kWh),Charge P Max (kW),Discharge P Max (kW),Available Blocks,3 Phase Voltage (V),3 Phase Current (A),3 Phase Power (kW),3 Phase Reactive Power (kVAr),3 Phase Apparent Power (kVA),Power Factor,Frequency (Hz),Real Energy Imported (kWh),Real Energy Exported (kWh),Reactive Energy Imported (kVArh),Reactive Energy Exported (kVArh),Apparent Energy (kVAh),Energy Price ($/MWh),Raise 6sec Price ($/MWh),Raise 60sec Price ($/MWh),Raise 5min Price ($/MWh)
2022-01-07T09:25:00+10:00,0%,2055.393,2027.807,1952.004,,,,240.4,8.53,0.35286,-5976.62,5.99316,0.06,49.97,1632213.12,1401433.856,11204.589,275972.704,1767287.552,118.73,1.94,2.29,0.75
2022-01-07T09:30:00+10:00,0%,2055.393,2027.807,1952.004,,,,240.13,8.53,0.3526,-5965.89,5.9796000000000005,0.06,49.98,1632213.12,1401433.856,11204.589,275973.216,1767288.064,118.73,0.97,1.94,0.68
2022-01-07T09:35:00+10:00,0%,2055.393,2027.807,1952.003,,,,240.45,8.53,0.35262,-5986.67,5.99934,0.06,50.03,1632213.248,1401433.856,11204.589,275973.76,1767288.448,118.73,1.94,1.95,0.68
2022-01-07T09:40:00+10:00,0%,2055.392,2027.809,1952.001,,,,240.03,8.51,0.35256,-5966.6,5.97582,0.06,50.01,1632213.248,1401433.856,11204.589,275974.24,1767288.96,118.73,1.94,2,0.75
2022-01-07T09:45:00+10:00,0%,2055.392,2027.809,1952.001,,,,239.76,8.5,0.35277,-5953.46,5.9607399999999995,0.06,50,1632213.248,1401433.856,11204.589,275974.72,1767289.472,118.73,1.48,2,0.75
2022-01-07T09:50:00+10:00,0%,2055.392,2027.809,1952,,,,240.72,8.54,0.35349,-5995.18,6.0078000000000005,0.06,50,1632213.248,1401433.856,11204.589,275975.232,1767289.984,118.73,1.49,2,0.75
2022-01-07T09:55:00+10:00,0%,2055.392,2027.808,1951.999,,,,242.99,8.62,0.35425,-6105.55,6.11805,0.06,49.99,1632213.376,1401433.856,11204.589,275975.712,1767290.496,118.73,1.95,1.49,0.75
2022-01-07T10:00:00+10:00,0%,2055.392,2027.808,1951.999,,,,242.97,8.61,0.33506,-6108.78,6.12121,0.05,50,1632213.376,1401433.856,11204.589,275976.224,1767291.008,144.39,1.94,1,0.68
2022-01-07T10:05:00+10:00,0%,2055.391,2027.799,1951.997,,,,242.93,8.61,0.3382,-6107.13,6.1188400000000005,0.06,50.01,1632213.376,1401433.856,11204.589,275976.704,1767291.52,118.73,1.48,1,0.68
2022-01-07T10:10:00+10:00,0%,2055.39,2027.79,1951.993,,,,242.89,8.62,0.35370999999999997,-6098.95,6.11033,0.06,49.97,1632213.376,1401433.856,11204.589,275977.248,1767292.032,118.73,1.01,1,0.5
2022-01-07T10:15:00+10:00,0%,2055.39,2027.79,1951.993,,,,243.34,8.62,0.35411000000000004,-6122.04,6.13499,0.06,49.98,1632213.376,1401433.856,11204.589,275977.76,1767292.544,119.2,1,1.85,0.75
2022-01-07T10:20:00+10:00,0%,2055.39,2027.79,1951.992,,,,243.25,8.61,0.35401,-6111.18,6.12636,0.06,49.95,1632213.504,1401433.856,11204.589,275978.272,1767293.056,118.73,1,1.95,0.72
2022-01-07T10:25:00+10:00,0%,2055.389,2027.79,1951.989,,,,243.67,8.63,0.35388,-6137.22,6.152489999999999,0.06,49.98,1632213.504,1401433.856,11204.589,275978.784,1767293.44,153.94,1,2,0.75
2022-01-07T10:30:00+10:00,0%,2055.389,2027.79,1951.989,,,,244.03,8.64,0.35464999999999997,-6155.4,6.17238,0.06,50,1632213.504,1401433.856,11204.589,275979.296,1767293.952,119.2,1.94,1.95,0.68
2022-01-07T10:35:00+10:00,0%,2055.389,2027.79,1951.988,,,,244.05,8.65,0.35452,-6160.1,6.17108,0.06,50,1632213.504,1401433.856,11204.589,275979.776,1767294.464,143.79,2,2,0.75
2022-01-07T10:40:00+10:00,0%,2055.389,2027.79,1951.989,,,,243.9,8.63,0.35418,-6150.61,6.160909999999999,0.06,49.99,1632213.632,1401433.856,11204.589,275980.32,1767295.104,119.2,1.94,1.94,0.68
2022-01-07T10:45:00+10:00,0%,2055.389,2027.79,1951.989,,,,243.76,8.65,0.3544,-6146.48,6.16215,0.06,50,1632213.632,1401433.856,11204.589,275980.8,1767295.616,119.2,1.94,2,0.75
2022-01-07T10:50:00+10:00,0%,2055.389,2027.79,1951.987,,,,243.81,8.67,0.35495,-6152.42,6.161779999999999,0.06,50.02,1632213.632,1401433.856,11204.589,275981.344,1767296.128,150,1.48,1.95,0.68
2022-01-07T10:55:00+10:00,0%,2055.389,2027.79,1951.983,,,,244,8.65,0.35428,-6157.76,6.17275,0.06,50,1632213.632,1401433.856,11204.589,275981.856,1767296.64,151.14,2,2,0.75
2022-01-07T11:00:00+10:00,0%,2055.389,2027.79,1951.983,,,,244.12,8.66,0.34151,-6167.79,6.1772,0.06,50.03,1632213.76,1401433.856,11204.589,275982.368,1767297.152,130.15,1.95,1.95,0.68
2022-01-07T11:05:00+10:00,0%,2055.389,2027.785,1951.97,,,,244.09,8.66,0.33432,-6165.3,6.177779999999999,0.05,50.02,1632213.76,1401433.856,11204.589,275982.88,1767297.664,119.2,1.95,2,0.75
2022-01-07T11:10:00+10:00,0%,2055.389,2027.78,1951.967,,,,244.01,8.65,0.35402999999999996,-6156.59,6.16829,0.06,50.01,1632213.76,1401433.856,11204.589,275983.392,1767298.176,119.2,1.95,2.29,0.75
2022-01-07T11:15:00+10:00,0%,2055.389,2027.78,1951.967,,,,243.94,8.65,0.35417000000000004,-6150.43,6.16737,0.06,49.99,1632213.76,1401433.856,11204.589,275983.904,1767298.688,119.2,1.94,2.29,0.75
2022-01-07T11:20:00+10:00,0%,2055.389,2027.78,1951.964,,,,243.97,8.64,0.35407,-6150.11,6.16221,0.06,49.98,1632213.888,1401433.856,11204.589,275984.448,1767299.2,119.2,1.48,1.73,0.68
2022-01-07T11:25:00+10:00,0%,2055.389,2027.78,1951.96,,,,244.19,8.67,0.35475,-6163.61,6.178979999999999,0.06,49.99,1632213.888,1401433.856,11204.589,275984.928,1767299.712,119.2,1.48,1.49,0.75
2022-01-07T11:30:00+10:00,0%,2055.389,2027.78,1951.96,,,,244.09,8.67,0.35497,-6157.59,6.1680600000000005,0.06,49.96,1632213.888,1401433.856,11204.589,275985.44,1767300.224,199.73,1.94,0.61,0.75
2022-01-07T11:35:00+10:00,0%,2055.389,2027.78,1951.959,,,,244.1,8.66,0.35481999999999997,-6157.8,6.17009,0.06,49.97,1632213.888,1401433.856,11204.589,275985.952,1767300.736,230,1.94,0.61,0.68
2022-01-07T11:40:00+10:00,0%,2055.389,2027.78,1951.956,,,,243.84,8.65,0.35435,-6152.27,6.16697,0.06,50.03,1632213.888,1401433.856,11204.589,275986.464,1767301.248,230,1.94,0.61,0.68
2022-01-07T11:45:00+10:00,0%,2055.389,2027.78,1951.956,,,,243.75,8.65,0.3543,-6149.4,6.1616,0.06,50.02,1632214.016,1401433.856,11204.589,275986.976,1767301.76,91.1,2,0.61,0.75
2022-01-07T11:50:00+10:00,0%,2055.389,2027.78,1951.955,,,,243.89,8.65,0.35457,-6148.17,6.16376,0.06,49.98,1632214.016,1401433.856,11204.589,275987.456,1767302.272,118.73,1.94,0.61,0.75
2022-01-07T11:55:00+10:00,0%,2055.389,2027.78,1951.955,,,,243.92,8.65,0.35423000000000004,-6158.7,6.1666300000000005,0.06,50.01,1632214.016,1401433.856,11204.589,275988,1767302.784,119.1,1.48,0.61,0.75
2022-01-07T12:00:00+10:00,0%,2055.389,2027.78,1951.955,,,,243.95,8.65,0.33358,-6156.02,6.16845,0.05,50.02,1632214.016,1401433.856,11204.589,275988.544,1767303.296,118.73,1.95,1.73,0.75
2022-01-07T12:05:00+10:00,0%,2055.389,2027.77,1951.946,,,,243.93,8.67,0.34697,-6160.16,6.169239999999999,0.06,50.02,1632214.144,1401433.856,11204.589,275989.024,1767303.936,119.2,1.48,1.49,0.68
2022-01-07T12:10:00+10:00,0%,2055.389,2027.761,1951.94,,,,243.96,8.65,0.35446,-6162.56,6.17459,0.06,50.02,1632214.144,1401433.856,11204.589,275989.568,1767304.32,119.2,1.48,1.49,0.75
2022-01-07T12:15:00+10:00,0%,2055.389,2027.761,1951.94,,,,244.11,8.66,0.35457,-6162.66,6.17771,0.06,50.02,1632214.144,1401433.856,11204.589,275990.048,1767304.832,118.73,1.48,0.75,0.75
2022-01-07T12:20:00+10:00,0%,2055.389,2027.761,1951.938,,,,244.07,8.66,0.35522000000000004,-6163.24,6.17723,0.06,50.02,1632214.144,1401433.856,11204.589,275990.56,1767305.344,119.1,1.45,0.61,0.75
2022-01-07T12:25:00+10:00,0%,2055.389,2027.761,1951.936,,,,243.97,8.65,0.35441,-6157.9,6.1676400000000005,0.06,50.01,1632214.272,1401433.856,11204.589,275991.104,1767305.856,119.2,1,1.73,0.75
2022-01-07T12:30:00+10:00,0%,2055.389,2027.761,1951.937,,,,243.91,8.65,0.35481,-6156.26,6.16815,0.06,50.02,1632214.272,1401433.856,11204.589,275991.584,1767306.368,119.2,1,1,0.72
2022-01-07T12:35:00+10:00,0%,2055.389,2027.761,1951.936,,,,243.93,8.65,0.35444,-6155.95,6.17154,0.06,50.02,1632214.272,1401433.856,11204.589,275992.128,1767306.88,119.2,1,0.99,0.68
2022-01-07T12:40:00+10:00,0%,2055.389,2027.761,1951.936,,,,244.04,8.66,0.35442,-6159.16,6.17444,0.06,50.01,1632214.272,1401433.856,11204.589,275992.64,1767307.392,119.2,1,0.96,0.68
2022-01-07T12:45:00+10:00,0%,2055.389,2027.761,1951.936,,,,243.91,8.66,0.35445,-6152.59,6.16198,0.06,50,1632214.272,1401433.856,11204.589,275993.12,1767307.904,119.1,1,1,0.72
2022-01-07T12:50:00+10:00,0%,2055.389,2027.761,1951.932,,,,243.79,8.64,0.35425999999999996,-6148.75,6.160819999999999,0.06,50,1632214.4,1401433.856,11204.589,275993.632,1767308.416,128.2,1,1.73,0.72
2022-01-07T12:55:00+10:00,0%,2055.389,2027.761,1951.932,,,,243.77,8.65,0.35419,-6151.61,6.16277,0.06,50.02,1632214.4,1401433.856,11204.589,275994.176,1767309.056,199.73,1,1.98,0.75
2022-01-07T13:00:00+10:00,0%,2055.389,2027.761,1951.932,,,,243.88,8.66,0.33796,-6154.95,6.16653,0.05,50.02,1632214.4,1401433.856,11204.589,275994.688,1767309.44,119.2,0.97,1.94,0.68
2022-01-07T13:05:00+10:00,0%,2055.389,2027.755,1951.928,,,,244.01,8.65,0.33372,-6160.69,6.17511,0.05,50.02,1632214.4,1401433.856,11204.589,275995.2,1767309.952,119.2,1.94,1.95,0.68
2022-01-07T13:10:00+10:00,0%,2055.389,2027.751,1951.923,,,,244.11,8.66,0.35479,-6166.27,6.17933,0.06,50.03,1632214.528,1401433.856,11204.589,275995.712,1767310.464,119.2,1.48,1.95,0.68
2022-01-07T13:15:00+10:00,0%,2055.389,2027.751,1951.923,,,,244.25,8.67,0.35519,-6171.84,6.187819999999999,0.06,50.03,1632214.528,1401433.856,11204.589,275996.224,1767310.976,119.1,1.94,1.98,0.72
2022-01-07T13:20:00+10:00,0%,2055.389,2027.751,1951.92,,,,244.33,8.67,0.35517000000000004,-6173.62,6.18613,0.06,49.99,1632214.528,1401433.856,11204.589,275996.736,1767311.488,119.2,1.95,1.95,0.68
2022-01-07T13:25:00+10:00,0%,2055.389,2027.751,1951.917,,,,244.44,8.66,0.35502999999999996,-6180.78,6.1937299999999995,0.06,50,1632214.528,1401433.856,11204.589,275997.216,1767312,200,1.94,2,0.75
2022-01-07T13:30:00+10:00,0%,2055.389,2027.751,1951.917,,,,244.68,8.68,0.35502999999999996,-6193.87,6.19996,0.06,50,1632214.656,1401433.856,11204.589,275997.792,1767312.64,200,1.94,1.94,0.68
2022-01-07T13:35:00+10:00,0%,2055.389,2027.751,1951.916,,,,243.29,8.62,0.35489,-6119.98,6.13262,0.06,49.98,1632214.656,1401433.856,11204.589,275998.272,1767313.152,250,1.94,1.73,0.49
2022-01-07T13:40:00+10:00,0%,2055.389,2027.751,1951.916,,,,241.68,8.57,0.35369,-6043.06,6.05303,0.06,50,1632214.656,1401433.856,11204.589,275998.784,1767313.664,250,1.94,1.94,0.68
2022-01-07T13:45:00+10:00,0%,2055.389,2027.751,1951.916,,,,241.85,8.59,0.35373000000000004,-6057.69,6.06879,0.06,50.04,1632214.656,1401433.856,11204.589,275999.328,1767314.176,118.73,1,2,0.68
2022-01-07T13:50:00+10:00,0%,2055.389,2027.751,1951.916,,,,241.99,8.58,0.35398,-6054.12,6.06286,0.06,49.98,1632214.784,1401433.856,11204.589,275999.808,1767314.688,118.73,2,2.02,0.75
2022-01-07T13:55:00+10:00,0%,2055.389,2027.751,1951.914,,,,241.91,8.59,0.35389,-6052.45,6.0648800000000005,0.06,49.97,1632214.784,1401433.856,11204.589,276000.32,1767315.072,118.73,1.95,2,0.68
2022-01-07T14:00:00+10:00,0%,2055.389,2027.751,1951.914,,,,242.14,8.6,0.3416,-6068.9,6.08117,0.06,50.01,1632214.784,1401433.856,11204.589,276000.768,1767315.584,118.73,1.01,1,0.68
2022-01-07T14:05:00+10:00,0%,2055.389,2027.745,1951.91,,,,242.03,8.58,0.33997000000000005,-6062.11,6.076689999999999,0.06,49.99,1632214.784,1401433.856,11204.589,276001.28,1767316.096,119.1,0.99,1,0.68
2022-01-07T14:10:00+10:00,0%,2055.389,2027.74,1951.905,,,,242.33,8.6,0.35435,-6074.41,6.08374,0.06,50,1632214.784,1401433.856,11204.589,276001.824,1767316.608,118.73,0.97,1,0.35
2022-01-07T14:15:00+10:00,0%,2055.389,2027.74,1951.905,,,,242.21,8.59,0.35423000000000004,-6067.97,6.07557,0.06,49.98,1632214.912,1401433.856,11204.589,276002.336,1767317.12,118.73,0.97,1,0.49
2022-01-07T14:20:00+10:00,0%,2055.389,2027.74,1951.903,,,,242.4,8.59,0.35423000000000004,-6079.04,6.08697,0.06,49.97,1632214.912,1401433.856,11204.589,276002.816,1767317.632,118.73,0.96,0.99,0.3
2022-01-07T14:25:00+10:00,0%,2055.389,2027.74,1951.898,,,,242.47,8.59,0.35395,-6080.1,6.09252,0.06,49.99,1632214.912,1401433.856,11204.589,276003.328,1767318.144,119.1,0.96,1,0.49
2022-01-07T14:30:00+10:00,0%,2055.389,2027.74,1951.897,,,,242.51,8.61,0.3544,-6087.3,6.10278,0.06,50.03,1632214.912,1401433.856,11204.589,276003.808,1767318.656,119.2,0.96,0.96,0.5
2022-01-07T14:35:00+10:00,0%,2055.389,2027.74,1951.894,,,,242.56,8.62,0.35457,-6090.17,6.1032399999999996,0.06,50.03,1632215.04,1401433.856,11204.589,276004.352,1767319.168,119.2,0.97,1,0.68
2022-01-07T14:40:00+10:00,0%,2055.389,2027.74,1951.89,,,,242.42,8.6,0.35414,-6083.47,6.09733,0.06,50.02,1632215.04,1401433.856,11204.589,276004.832,1767319.68,130.15,0.96,0.99,0.5
2022-01-07T14:45:00+10:00,0%,2055.389,2027.74,1951.89,,,,242.55,8.6,0.35458999999999996,-6093.27,6.104430000000001,0.06,50.03,1632215.04,1401433.856,11204.589,276005.344,1767320.064,200,0.96,1.49,0.75
2022-01-07T14:50:00+10:00,0%,2055.389,2027.74,1951.887,,,,242.43,8.59,0.35428,-6076.41,6.09436,0.06,49.99,1632215.04,1401433.856,11204.589,276005.888,1767320.576,199.73,0.96,1,0.5
2022-01-07T14:55:00+10:00,0%,2055.389,2027.74,1951.883,,,,242.56,8.6,0.35425999999999996,-6089.47,6.1058900000000005,0.06,50.02,1632215.168,1401433.856,11204.589,276006.368,1767321.088,200,0.96,1,0.5
2022-01-07T15:00:00+10:00,0%,2055.389,2027.74,1951.882,,,,242.68,8.61,0.33691000000000004,-6100.72,6.1085,0.06,50.01,1632215.168,1401433.856,11204.589,276006.88,1767321.6,200,0.97,1,0.68
2022-01-07T15:05:00+10:00,0%,2055.389,2027.728,1951.875,,,,242.82,8.6,0.33887,-6099.53,6.1113599999999995,0.06,50,1632215.168,1401433.856,11204.589,276007.392,1767322.24,119.2,0.96,0.96,0.5
2022-01-07T15:10:00+10:00,0%,2055.389,2027.718,1951.87,,,,243.03,8.63,0.35494,-6118.16,6.12452,0.06,50.02,1632215.168,1401433.856,11204.589,276007.904,1767322.752,119.2,0.97,1.49,0.75
2022-01-07T15:15:00+10:00,0%,2055.389,2027.718,1951.87,,,,243.17,8.64,0.35518,-6122.8,6.1317200000000005,0.06,50.01,1632215.296,1401433.856,11204.589,276008.416,1767323.264,198.99,0.97,1,0.68
2022-01-07T15:20:00+10:00,0%,2055.389,2027.718,1951.865,,,,242.96,8.61,0.35497,-6106.09,6.11796,0.06,49.98,1632215.296,1401433.856,11204.589,276008.896,1767323.776,198.99,0.97,1.49,0.5
2022-01-07T15:25:00+10:00,0%,2055.389,2027.718,1951.857,,,,243,26.27,-10.89339,-14206.18,18.76323,-0.37,49.94,1632215.296,1401433.856,11204.589,276009.44,1767324.288,295,0.96,0.99,0.5
2022-01-07T15:30:00+10:00,0%,2055.388,2026.741,1950.779,,,,243.4,60.57,-36.14899,-20235.39,43.81226,-0.72,49.98,1632215.296,1401434.752,11204.589,276010.528,1767324.544,300,0.97,1,0.68
2022-01-07T15:35:00+10:00,0%,2055.388,2023.957,1947.537,,,,243.43,39.75,-14.03176,-20265.85,28.48287,-0.33,50.03,1632215.296,1401437.568,11204.589,276012.256,1767324.928,198.99,0.96,0.96,0.5
2022-01-07T15:40:00+10:00,0%,2055.389,2022.372,1946.168,,,,244.75,1326.45,-976.46772,17410.47,981.14796,1,50,1632215.296,1401440.256,11204.592,276013.952,1767324.928,130.2,0.97,1,0.68
2022-01-07T15:45:00+10:00,0%,2055.389,1944.784,1869.574,,,,244.97,1506.76,-1109.3556299999998,21550.27,1109.58592,1,50,1632215.296,1401522.176,11206.054,276013.952,1767324.928,295,0.73,0.96,0.3
2022-01-07T15:50:00+10:00,0%,2055.372,1851.915,1779.118,,,,245.06,1511.02,-1109.2115900000001,21629.69,1109.42731,1,50,1632215.296,1401614.208,11207.843,276013.952,1767324.928,295,0.73,1,0.35
2022-01-07T15:55:00+10:00,0%,2055.384,1760.585,1687.376,,,,245.01,1510.56,-1109.2296299999998,21548.06,1109.42184,1,50.04,1632215.296,1401706.752,11209.649,276013.952,1767324.928,295,0.96,1,0.49
2022-01-07T16:00:00+10:00,0%,2055.385,1667.672,1595.787,,,,245.12,1511.33,-1109.18463,21901.66,1109.43805,1,50,1632215.296,1401795.072,11211.366,276013.952,1767324.928,198.99,1.49,1.49,0.35
2022-01-07T16:05:00+10:00,0%,2055.384,1575.376,1504.71,,,,244.7,1269.25,-731.76531,16434.8,925.01496,0.76,49.97,1632216.448,1401888,11213.223,276013.952,1767326.336,199.73,1.49,1,0.26
2022-01-07T16:10:00+10:00,0%,2055.386,1519.019,1448.185,,,,242.64,848.54,513.53008,-4091.64,616.06421,0.52,50,1632227.072,1401953.408,11214.529,276013.984,1767336.96,160.22,1.49,1.49,0.49
2022-01-07T16:15:00+10:00,0%,2055.381,1555.693,1485.09,,,,241.17,1513.76,1094.44904,-7208.66,1102.46897,1,50.02,1632274.688,1401957.12,11214.54,276014.304,1767384.832,112.64,1.94,1.49,0.49
2022-01-07T16:20:00+10:00,0%,2055.384,1636.88,1564.68,,,,241.07,1517.36,1096.7483,-7378.1,1096.77423,1,49.98,1632369.664,1401957.12,11214.54,276014.944,1767479.296,119.1,1.94,1.49,0.35
2022-01-07T16:25:00+10:00,0%,2055.371,1717.375,1644.381,,,,241.17,1419.57,1026.58787,-6749.55,1026.61587,1,49.98,1632461.184,1401957.12,11214.54,276015.552,1767571.328,130.1,1.95,1.49,0.49
2022-01-07T16:30:00+10:00,0%,2055.377,1792.422,1718.531,,,,241.32,1533.4,1109.40883,-7415.41,1109.3845800000001,1,50.04,1632546.944,1401957.12,11214.54,276016.128,1767656.96,101,1.95,1.49,0.3
2022-01-07T16:35:00+10:00,0%,2055.381,1873.087,1798.521,,,,241.43,1532.59,1109.25346,-7670.49,1109.2830900000001,1,49.99,1632635.52,1401957.12,11214.54,276016.704,1767745.408,118.73,1.95,1.73,0.35
2022-01-07T16:40:00+10:00,0%,2055.389,1952.749,1878.056,,,,242.74,875.24,637.05485,-2568.11,637.01975,1,49.98,1632727.936,1401957.12,11214.54,276017.344,1767837.44,130.15,1.95,1.95,0.35
2022-01-07T16:45:00+10:00,0%,2055.373,1999.973,1924.6,,,,242.5,952.52,668.69741,-12855.69,666.4890300000001,0.63,49.97,1632784.256,1401957.12,11214.54,276017.568,1767894.144,130.1,1.95,1.95,0.49
2022-01-07T16:50:00+10:00,0%,2055.389,2052.498,1976.44,,,,243.64,1353.67,-994.27239,18575.16,998.15313,1,49.99,1632839.936,1401957.888,11214.545,276018.56,1767950.208,300,2.95,2,0.49
2022-01-07T16:55:00+10:00,0%,2055.388,1972.616,1897.556,,,,242.46,909.87,-658.19795,5501.14,671.79336,0.73,50.01,1632839.936,1402038.144,11216.06,276018.56,1767950.208,200,2.95,2.29,0.35
2022-01-07T17:00:00+10:00,0%,2055.388,1926.426,1850.99,,,,239.01,1548.3,1109.57905,-7192.63,1109.468,1,50.03,1632844.032,1402084.736,11217.004,276019.328,1767955.072,130.15,8.68,4.95,0.75
2022-01-07T17:05:00+10:00,0%,2055.389,2003.504,1927.304,,,,240.42,939.72,664.71011,-13392.05,664.08542,0.6,50.04,1632934.016,1402084.736,11217.004,276019.904,1768045.184,119.1,9.95,5,0.68
2022-01-07T17:10:00+10:00,0%,2055.391,2053.172,1976.948,,,,242.48,31.69,0.09778,-22575.33,22.59104,0,50.01,1632988.288,1402084.736,11217.005,276021.024,1768099.712,119.2,8.68,3.08,0.68
2022-01-07T17:15:00+10:00,0%,2055.386,2052.665,1976.53,,,,242.57,31.67,0.09898,-22601.57,22.60214,0,50.01,1632988.288,1402084.736,11217.005,276022.944,1768101.632,119.2,13.4,5,0.75
2022-01-07T17:20:00+10:00,0%,2055.386,2052.431,1976.237,,,,242.69,30.86,0.09945999999999999,-22116.58,21.92543,0,50.01,1632988.288,1402084.736,11217.005,276024.704,1768103.552,123.31,14.98,9.39,0.75
2022-01-07T17:25:00+10:00,0%,2055.386,2052.262,1976.024,,,,241.87,31.58,0.09867000000000001,-22484.68,22.48546,0,50.01,1632988.288,1402084.736,11217.005,276026.56,1768105.344,134.31,14.98,9.5,0.75
2022-01-07T17:30:00+10:00,0%,2055.386,2051.968,1975.74,,,,240.65,31.38,0.09795000000000001,-22277.78,22.270349999999997,0,50.01,1632988.288,1402084.736,11217.005,276028.448,1768107.136,119.1,14.98,7.26,0.68
2022-01-07T17:35:00+10:00,0%,2055.386,2051.687,1975.378,,,,240.83,31.42,0.09842000000000001,-22320.65,22.31933,0,50.02,1632988.288,1402084.736,11217.005,276030.304,1768109.056,130.15,14.98,9.39,0.72
2022-01-07T17:40:00+10:00,0%,2055.395,2051.525,1975.214,,,,240.77,31.43,0.09831000000000001,-22304.41,22.301099999999998,0,50,1632988.288,1402084.736,11217.005,276032.224,1768110.976,130.2,20.45,5.88,0.68
2022-01-07T17:45:00+10:00,0%,2055.346,2051.676,1975.332,,,,240.64,30.04,-1.75002,-21087.06,21.23225,-0.08,50.02,1632988.288,1402084.736,11217.005,276034.048,1768112.768,150.14,20,4.97,0.49
2022-01-07T17:50:00+10:00,0%,2055.311,2051.62,1975.218,,,,240.91,54.51,-27.03979,-20895.83,39.09839,-0.52,50.02,1632988.288,1402084.864,11217.005,276035.84,1768113.664,200,20,4.97,0.35
2022-01-07T17:55:00+10:00,0%,2055.334,2049.123,1972.89,,,,241.99,1175.69,-857.51311,13718.29,859.7738499999999,0.53,49.98,1632988.288,1402087.168,11217.005,276037.504,1768114.56,300,13.4,4.97,0.49
2022-01-07T18:00:00+10:00,0%,2055.322,1980.032,1904.591,,,,242.58,1147.28,-836.2490300000001,13605.42,837.3115600000001,0.59,49.98,1632988.288,1402158.848,11218.337,276037.728,1768114.56,300,9.95,5.01,0.5
2022-01-07T18:05:00+10:00,0%,2055.32,1914.432,1839.884,,,,242.99,986.75,-721.91815,11203.88,722.55845,1,49.99,1632988.288,1402226.816,11219.52,276037.824,1768114.56,300,4.98,2.29,0.68
2022-01-07T18:10:00+10:00,0%,2055.332,1853.716,1779.78,,,,243.08,946.85,-689.48038,9916.72,689.55458,1,49.98,1632988.288,1402286.208,11220.438,276037.824,1768114.56,300,4.98,1.94,0.68
2022-01-07T18:15:00+10:00,0%,2055.33,1797.304,1723.803,,,,243.63,1428.38,-1043.06884,20226.35,1043.2683,1,49.99,1632988.288,1402341.888,11221.239,276037.824,1768114.56,300,4.97,1.73,0.68
2022-01-07T18:20:00+10:00,0%,2055.331,1711.768,1638.431,,,,243.48,1402.68,-1023.3548000000001,19505.42,1023.50261,1,50,1632988.288,1402431.232,11222.979,276037.824,1768114.56,300,4.98,1.73,0.72
2022-01-07T18:25:00+10:00,0%,2055.334,1625.734,1554.357,,,,243.53,1437.56,-1048.80446,20387.37,1049.01421,1,50.01,1632988.288,1402517.12,11224.613,276037.824,1768114.56,300,4.97,1.73,0.68
2022-01-07T18:30:00+10:00,0%,2055.33,1538.853,1468.534,,,,243.37,1477.33,-1078.2989,21362.71,1078.41233,1,49.99,1632988.288,1402604.416,11226.308,276037.824,1768114.56,300,4.97,1.73,0.5
2022-01-07T18:35:00+10:00,0%,2055.325,1448.888,1379.742,,,,243.22,1464.75,-1067.50402,20959.62,1066.88776,1,50,1632988.288,1402692.48,11228.063,276037.824,1768114.56,300,4.6,1.73,0.5
2022-01-07T18:40:00+10:00,0%,2055.329,1359.492,1291.29,,,,243.2,1448.48,-1056.72287,20709.75,1057.49266,1,50,1632988.288,1402779.264,11229.763,276037.824,1768114.56,300,9.29,9.39,0.68
2022-01-07T18:45:00+10:00,0%,2055.33,1271.116,1203.713,,,,243.21,1463.05,-1066.52388,21101.45,1066.65985,1,49.98,1632988.288,1402871.168,11231.565,276037.824,1768114.56,300,9.89,9.39,0.68
2022-01-07T18:50:00+10:00,0%,2055.328,1181.576,1115.297,,,,243.07,1491.14,-1086.43972,21678.54,1086.67997,1,49.99,1632988.288,1402959.616,11233.319,276037.824,1768114.56,300,4.97,1.73,0.49
2022-01-07T18:55:00+10:00,0%,2055.326,1090.425,1025.21,,,,243.11,1523.17,-1109.25483,22445.77,1109.50483,1,50.01,1632988.288,1403046.784,11235.064,276037.824,1768114.56,300,4.97,1.73,0.35
2022-01-07T19:00:00+10:00,0%,2055.326,997.422,933.293,,,,243.14,1522.02,-1109.22627,22343.84,1109.52602,1,50.03,1632988.288,1403138.816,11236.931,276037.824,1768114.56,300,4.97,1.73,0.49
2022-01-07T19:05:00+10:00,0%,2055.311,904.718,841.694,,,,243.02,1523.07,-1109.24757,22335.32,1109.49548,1,50.01,1632988.288,1403232,11238.809,276037.824,1768114.56,300,4.6,1.73,0.3
2022-01-07T19:10:00+10:00,0%,2055.323,811.543,749.639,,,,242.97,1523.27,-1109.31718,22687.37,1109.5931,1,49.98,1632988.288,1403327.744,11240.738,276037.824,1768114.56,300,4.6,1.73,0.26
2022-01-07T19:15:00+10:00,0%,2055.325,718.151,657.412,,,,243.2,1522.19,-1109.25082,22645.44,1109.44905,1,50,1632988.288,1403420.288,11242.634,276037.824,1768114.56,300,2.95,1.73,0.35
